League Name,League Level,League Season,Matchday,Match Date,Match Time,Host Team ID,Host Team Name,Host Team Hometown,Host Team URL,Guest Team ID,Guest Team Name,Guest Team Hometown,Guest Team URL,Goals Host,Goals Guest
Superliga Srbije,1,2015-2016,3,08.08.2015,17:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,3,0
Superliga Srbije,1,2015-2016,3,09.08.2015,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,2
Superliga Srbije,1,2015-2016,3,08.08.2015,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,2,1
Superliga Srbije,1,2015-2016,3,07.08.2015,20:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,1,2
Superliga Srbije,1,2015-2016,4,08.08.2015,19:00,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,0,2
Superliga Srbije,1,2015-2016,4,09.08.2015,17:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,2,3
Superliga Srbije,1,2015-2016,4,08.08.2015,19:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,1,0
Superliga Srbije,1,2015-2016,4,08.08.2015,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,0
Superliga Srbije,1,2015-2016,4,08.08.2015,17:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,3,0
Superliga Srbije,1,2015-2016,4,09.08.2015,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,2
Superliga Srbije,1,2015-2016,4,08.08.2015,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,2,1
Superliga Srbije,1,2015-2016,4,07.08.2015,20:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,1,2
Superliga Srbije,1,2015-2016,4,12.08.2015,20:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,2,2
Superliga Srbije,1,2015-2016,4,12.08.2015,17:00,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,0,0
Superliga Srbije,1,2015-2016,4,13.08.2015,20:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,3,2
Superliga Srbije,1,2015-2016,4,12.08.2015,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,4,2
Superliga Srbije,1,2015-2016,4,12.08.2015,20:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,0,1
Superliga Srbije,1,2015-2016,4,12.08.2015,17:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,3,0
Superliga Srbije,1,2015-2016,4,12.08.2015,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,3,1
Superliga Srbije,1,2015-2016,4,12.08.2015,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,0,0
Superliga Srbije,1,2015-2016,5,12.08.2015,20:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,2,2
Superliga Srbije,1,2015-2016,5,12.08.2015,17:00,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,0,0
Superliga Srbije,1,2015-2016,5,13.08.2015,20:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,3,2
Superliga Srbije,1,2015-2016,5,12.08.2015,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,4,2
Superliga Srbije,1,2015-2016,5,12.08.2015,20:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,0,1
Superliga Srbije,1,2015-2016,5,12.08.2015,17:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,3,0
Superliga Srbije,1,2015-2016,5,12.08.2015,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,3,1
Superliga Srbije,1,2015-2016,5,12.08.2015,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,0,0
Superliga Srbije,1,2015-2016,5,15.08.2015,20:00,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,1
Superliga Srbije,1,2015-2016,5,16.08.2015,19:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,0,1
Superliga Srbije,1,2015-2016,5,16.08.2015,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,2
Superliga Srbije,1,2015-2016,5,16.08.2015,17:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,2,1
Superliga Srbije,1,2015-2016,5,16.08.2015,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,1
Superliga Srbije,1,2015-2016,5,23.09.2015,18:30,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,1
Superliga Srbije,1,2015-2016,5,23.09.2015,19:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,1
Superliga Srbije,1,2015-2016,5,16.08.2015,19:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,0,0
Superliga Srbije,1,2015-2016,6,15.08.2015,20:00,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,1
Superliga Srbije,1,2015-2016,6,16.08.2015,19:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,0,1
Superliga Srbije,1,2015-2016,6,16.08.2015,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,2
Superliga Srbije,1,2015-2016,6,16.08.2015,17:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,2,1
Superliga Srbije,1,2015-2016,6,16.08.2015,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,1
Superliga Srbije,1,2015-2016,6,23.09.2015,18:30,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,1
Superliga Srbije,1,2015-2016,6,23.09.2015,19:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,1
Superliga Srbije,1,2015-2016,6,16.08.2015,19:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,0,0
Superliga Srbije,1,2015-2016,6,22.08.2015,17:00,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,0,3
Superliga Srbije,1,2015-2016,6,23.08.2015,19:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,4,1
Superliga Srbije,1,2015-2016,6,22.08.2015,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,0,0
Superliga Srbije,1,2015-2016,6,22.08.2015,19:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,3
Superliga Srbije,1,2015-2016,6,22.08.2015,17:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,0,1
Superliga Srbije,1,2015-2016,6,23.08.2015,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,1,0
Superliga Srbije,1,2015-2016,6,21.08.2015,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,1
Superliga Srbije,1,2015-2016,6,23.08.2015,19:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,0
Superliga Srbije,1,2015-2016,7,22.08.2015,17:00,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,0,3
Superliga Srbije,1,2015-2016,7,23.08.2015,19:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,4,1
Superliga Srbije,1,2015-2016,7,22.08.2015,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,0,0
Superliga Srbije,1,2015-2016,7,22.08.2015,19:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,3
Superliga Srbije,1,2015-2016,7,22.08.2015,17:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,0,1
Superliga Srbije,1,2015-2016,7,23.08.2015,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,1,0
Superliga Srbije,1,2015-2016,7,21.08.2015,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,1
Superliga Srbije,1,2015-2016,7,23.08.2015,19:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,0
Superliga Srbije,1,2015-2016,7,30.08.2015,19:00,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,1,2
Superliga Srbije,1,2015-2016,7,29.08.2015,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,3
Superliga Srbije,1,2015-2016,7,29.08.2015,20:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,0,0
Superliga Srbije,1,2015-2016,7,30.08.2015,19:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,3
Superliga Srbije,1,2015-2016,7,29.08.2015,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,2,1
Superliga Srbije,1,2015-2016,7,28.08.2015,20:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,0,0
Superliga Srbije,1,2015-2016,7,29.08.2015,19:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,0
Superliga Srbije,1,2015-2016,7,30.08.2015,17:00,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,2,1
Superliga Srbije,1,2015-2016,8,30.08.2015,19:00,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,1,2
Superliga Srbije,1,2015-2016,8,29.08.2015,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,3
Superliga Srbije,1,2015-2016,8,29.08.2015,20:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,0,0
Superliga Srbije,1,2015-2016,8,30.08.2015,19:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,3
Superliga Srbije,1,2015-2016,8,29.08.2015,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,2,1
Superliga Srbije,1,2015-2016,8,28.08.2015,20:00,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,0,0
Superliga Srbije,1,2015-2016,8,29.08.2015,19:00,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,0
Superliga Srbije,1,2015-2016,8,30.08.2015,17:00,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,2,1
Superliga Srbije,1,2015-2016,8,13.09.2015,19:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,3,2
Superliga Srbije,1,2015-2016,8,13.09.2015,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,3,3
Superliga Srbije,1,2015-2016,8,13.09.2015,17:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,3,0
Superliga Srbije,1,2015-2016,8,13.09.2015,17:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,0,2
Superliga Srbije,1,2015-2016,8,12.09.2015,18:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,3,1
Superliga Srbije,1,2015-2016,8,13.09.2015,19:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,1
Superliga Srbije,1,2015-2016,8,13.09.2015,19:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,0,2
Superliga Srbije,1,2015-2016,8,11.09.2015,20:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,2,0
Superliga Srbije,1,2015-2016,9,13.09.2015,19:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,21,Metalac,Gornji Milanovac,https://www.srbijasport.net/club/3-metalac-gornji-milanovac/results,3,2
Superliga Srbije,1,2015-2016,9,13.09.2015,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,24,Spartak,Subotica,https://www.srbijasport.net/club/72-spartak-subotica/results,3,3
Superliga Srbije,1,2015-2016,9,13.09.2015,17:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,22,Novi Pazar,Novi Pazar,https://www.srbijasport.net/club/80-novi-pazar-novi-pazar/results,3,0
Superliga Srbije,1,2015-2016,9,13.09.2015,17:00,25,OFK Beograd,Beograd,https://www.srbijasport.net/club/40-ofk-beograd-beograd/results,23,Jagodina,Jagodina,https://www.srbijasport.net/club/318-jagodina-jagodina/results,0,2
